PV,Tem
0,11.54
0,11.54
0,11.56
0,11.6
0,11.75
0,11.89
83.65,12.64
239.25,15.75
418.73,18.66
570.15,20.62
674.83,21.66
735.2,22.44
711.88,23.16
628.38,23.41
492.05,23.24
318.3,22.54
126.47,20.79
6,16.3
0,14.39
0,13.19
0,11.9
0,11.47
0,11.61
0,11.57
0,11.72
0,11.85
0,11.86
0,11.5
0,11.27
0,11.07
85.78,11.88
243.1,15.23
408.42,18.09
579.8,20.03
687.47,20.84
717.92,21.5
678.42,22.43
570.92,22.74
467.1,22.36
286.38,21.59
108.57,20.08
6.8,16.33
0,15.05
0,13.61
0,12.52
0,12.03
0,12.52
0,12.86
0,12.47
0,11.93
0,11.46
0,11.13
0,10.99
0,10.98
83.82,11.86
244.3,15.28
418.12,17.74
563.15,19.19
680.25,20.06
742.7,20.55
713.5,20.85
624.35,20.79
456.38,20.49
298.95,19.99
112.82,18.97
6.22,15.14
0,14.32
0,13.8
0,13
0,12.16
0,11.12
0,10.48
0,10.69
0,11.1
0,11.61
0,11.9
0,11.68
1.48,11.06
71.7,11.42
207.98,14.67
365.2,17.61
502.52,19.36
609.92,20.2
647.4,20.66
570.58,21.13
482.35,21.4
400.77,21.01
261.75,20.08
83.78,18.59
4.97,15.38
0,14.45
0,13.2
0,12.22
0,12.02
0,11.88
0,11.29
0,10.63
0,9.7
0,8.69
0,8.29
0,7.9
0,7.51
58.3,7.95
190.8,9.72
304.1,10.97
455.8,11.92
485.58,13.77
565.03,15.86
584.47,16.95
524.88,16.99
328.08,15.52
206.75,14.06
54.38,11.34
2.7,8.44
0,7.16
0,6.76
0,6.25
0,5.45
0,4.27
0,3.46
0,2.84
0,2.41
0,2.15
0,2.1
0,2.08
0,2.02
45.83,2.17
127.6,2.84
246.2,3.93
380.8,5.58
402.4,6.84
412.2,8.35
451.23,9.65
329.98,9.7
226.85,9.27
149.6,8.63
33.55,7.47
3.1,4.29
0,2.76
0,2.41
0,1.85
0,1.39
0,1.21
0,1
0,0.62
0,0.06
0,-0.57
0,-1.04
0,-1.19
0,-1.11
92.95,0.32
254.43,4.39
470.98,7.06
609.62,9.03
655.33,10.64
679.42,12.08
664.67,13.23
555.67,14
435.33,14.25
267.58,13.76
85.88,11.89
0,9.14
0,7.97
0,7.95
0,7.51
0,7.41
0,7.39
0,7.07
0,6.44
0,5.45
0,5.06
0,4.66
0,4.03
0,3.56
48.42,3.94
181.48,6.05
323.2,8.38
430.83,10.29
546.17,11.69
682.67,12.42
653.95,12.59
597.03,12.53
464.08,12.16
282.52,11.54
103.4,10.52
0,8.13
0,7.85
0,7.05
0,5.97
0,5.34
0,5.26
0,5.32
0,5.53
0,5.53
0,5.46
0,5.66
0,5.83
0,5.95
62.17,6.52
208.15,9.5
381.17,12.3
517.35,13.91
611.55,14.97
680.4,15.72
462.02,16.26
372.23,16.2
246.85,15.16
160.12,14.01
46.03,12.76
0,11.4
0,10.81
0,10.11
0,8.73
0,8.14
0,8.12
0,8.17
0,7.31
0,6.59
0,6.27
0,5.77
0,5.44
0,5.24
38.28,5.35
131.68,7.16
261.55,8.37
373.9,9.75
503.1,11.09
634.8,11.52
611.3,11.95
541.8,12.35
384.4,11.86
210.8,10.94
73.9,9.62
0,7.79
0,6.34
0,5.76
0,5.44
0,4.96
0,3.94
0,3.23
0,2.82
0,2.44
0,1.89
0,1.04
0,0.14
0,-0.5
26.1,-1.07
32.83,-1.28
107,-1.3
134.6,-1.1
143.2,-0.8
219.27,-0.17
265.95,0.8
291.92,1.16
271.83,0.78
198.38,0.02
53.38,-1.41
0,-4.58
0,-6.25
0,-7.01
0,-7.41
0,-7.34
0,-7.06
0,-6.7
0,-6.33
0,-5.64
0,-5.51
0,-5.78
0,-6.07
0,-6.27
70.82,-5.41
253,-2.35
421.95,0.37
582.15,1.8
675.95,2.78
702.45,3.57
673.8,4.23
586.17,4.76
453.25,5.02
257.5,4.75
79.12,3.37
0,0.53
0,-0.51
0,-1.74
0,-2.54
0,-2.49
0,-2.02
0,-1.71
0,-1.63
0,-1.52
0,-1.3
0,-1.2
0,-1.36
0,-1.56
72.25,-1.49
236.48,1.56
441.25,4.17
584.72,5.9
678.28,7.17
690.62,8
660.42,8.66
569.03,9.21
426.38,9.24
208.38,8.66
51.15,6.51
0,4.2
0,2.85
0,2.82
0,3.74
0,4.49
0,4.81
0,4.88
0,4.92
0,4.72
0,4.33
0,4.14
0,4.43
0,4.89
53.9,5.41
199.2,6.69
345.5,8.59
524.9,9.86
562.25,10.97
636.38,12.17
599.17,13.05
526.8,13.05
376.45,12.37
208.02,10.77
53.5,7.97
0,5.61
0,5.21
0,4.57
0,3.86
0,3.62
0,3.27
0,2.1
0,1.37
0,0.83
0,0.33
0,0.05
0,0.14
0,0.74
43.35,1.33
164.18,2.84
309.5,4.33
437.4,5.71
554.95,7.27
596.15,8.39
596.55,8.9
549.58,9.03
410.08,8.79
241.35,8.25
66.7,6.59
0,3.83
0,3.95
0,3.26
0,2.57
0,2.3
0,2.21
0,2.03
0,1.57
0,1.19
0,1
0,0.88
0,1.03
0,1.1
32.92,1.53
146.9,4.09
233.3,5.89
332.65,6.9
469.75,7.38
593.97,7.46
595.3,7.42
508.92,7.26
358.3,6.83
196.6,6.01
40.67,4.6
0,2.19
0,0.76
0,-0.14
0,-0.39
0,-0.42
0,-0.73
0,-1.27
0,-1.81
0,-2.21
0,-2.46
0,-2.45
0,-2.35
0,-2.52
48.45,-1.94
201.05,1.75
406.58,4.14
549.88,6.02
645.38,7.45
679.55,8.54
651.15,9.2
563.95,9.45
427.25,9.21
249.75,8.48
65.07,6.17
0,3.26
0,2.91
0,2.19
0,1.25
0,0.92
0,0.98
0,0.91
0,1.11
0,1.29
0,1.31
0,1.45
0,1.33
0,1
42,0.9
198.07,3.74
386.02,6.9
541.08,8.74
603.35,9.8
610.03,10.35
586,10.45
504.38,10.33
389.02,10
222.98,9.27
47.53,6.63
0,4.4
0,3.18
0,2.46
0,2.85
0,3.64
0,4.18
0,4.49
0,4.57
0,4.07
0,3.86
0,4.08
0,3.91
0,3.49
36.72,3.04
177.12,5.71
360.95,8.74
501.6,10.8
615.03,12.46
653.85,13.74
621.85,14.5
532.3,14.81
332.75,14.6
155.12,13.63
28.3,9.88
0,6.12
0,4.93
0,4.26
0,3.65
0,2.85
0,2.08
0,2.04
0,2.64
0,3.1
0,3.23
0,3.22
0,3.47
0,3.6
37.35,3.05
183.73,4.37
338.15,7.09
467.73,8.98
603.45,10.28
645.6,11.12
618.53,11.61
510.7,11.81
363.83,11.61
191.07,10.7
33.05,8.35
0,6.62
0,5.78
0,4.87
0,3.94
0,3.32
0,3.13
0,3.35
0,3.67
0,3.81
0,3.26
0,2.65
0,2.24
0,1.88
32.97,1.98
196.68,5.01
350.02,9.06
524.12,10.73
596.9,11.65
615.78,12.25
559.92,12.61
485.4,12.71
354.23,12.54
199.05,12.04
36.45,9.89
0,8.35
0,7.36
0,6.8
0,6.67
0,6.56
0,6.51
0,6.56
0,6.62
0,6.46
0,6.03
0,5.69
0,5.53
0,5.43
29.67,5.41
170.02,6.76
316.42,9.66
464.77,11.46
589.22,12.7
639.65,13.51
614.78,13.89
527.38,13.87
387.52,13.35
216.25,12.41
26.58,9.15
0,6.85
0,6.45
0,5.67
0,4.94
0,4.41
0,4.17
0,3.99
0,3.75
0,3.81
0,3.71
0,3.64
0,3.49
0,3.27
30.05,3.4
174.7,5.92
323.42,9.51
438.5,11.51
498.55,12.79
531.58,13.65
481.45,14.07
398.38,14
279.08,13.44
135.32,12.26
24.98,9.99
0,8.95
0,7.72
0,6.69
0,6.32
0,6.48
0,7.11
0,7.6
0,7.17
0,6.82
0,6.52
0,5.79
0,5.06
0,4.51
21.9,4.37
160.32,5.89
300.65,8.77
442.95,10.98
532.67,12.47
604.9,13.46
579.83,13.96
504.95,13.95
368.33,13.52
200.57,12.71
22.25,10.64
0,9.14
0,8.22
0,6.87
0,5.48
0,4.8
0,4.51
0,4.44
0,4.52
0,4.6
0,4.73
0,4.93
0,5.11
0,5.18
24.23,5.26
161.68,7.33
330.88,10.59
491.58,12.57
581.42,13.93
625.03,14.72
595.08,15.08
509.05,15.1
371.25,14.78
173.73,13.97
23.67,11.25
0,9.77
0,7.68
0,6.17
0,5.48
0,5.57
0,6.1
0,6.82
0,6.45
0,5.95
0,5.05
0,3.99
0,3.52
0,3.23
26.33,3.85
170.6,6.58
321.8,10.35
460.23,12.6
564.83,13.86
542.6,14.74
452.33,15.02
342.1,14.77
239.6,14.09
95.65,12.72
22,9.52
0,7.69
0,6.79
0,6.16
0,5.57
0,4.68
0,4.18
0,3.54
0,2.83
0,2.46
0,2.25
0,2.15
0,2.52
0,2.71
14.05,2.37
103.85,2.72
233.85,3.3
340.77,4.25
389.12,5.05
396.62,5.67
298.48,6.04
260.83,6.28
175.35,6.4
88.07,6.04
14.35,4.67
0,2.86
0,1.95
0,1.51
0,1.38
0,1.09
0,0.67
0,0.5
0,0.39
0,0.06
0,-0.25
0,-0.45
0,-0.61
0,-0.75
25.48,-0.79
168.57,1.23
352.83,4.41
496.38,6.37
585.55,7.73
617.97,8.67
585.47,9.22
499.08,9.43
362.33,9.15
189.57,8.2
27.7,4.8
0,2.6
0,2.8
0,1.91
0,1.24
0,1.3
0,1.59
0,1.71
0,1.63
0,1.54
0,1.31
0,1.13
0,1.04
0,0.92
22.65,0.73
171.12,2.46
319.3,5.48
447.48,7.14
566.58,8.3
605.03,8.99
575.55,9.35
486.38,9.46
347.8,9.25
176.75,8.5
23.4,6.06
0,4.79
0,4.31
0,3.52
0,2.96
0,2.56
0,2.18
0,1.75
0,1.54
0,1.62
0,1.82
0,2.09
0,2.49
0,2.75
19.73,2.74
166.38,3.84
303.98,6.19
473.2,7.72
559.35,8.76
587.22,9.27
566.05,9.5
475.05,9.43
335.23,8.93
153.65,7.93
18.08,4.69
0,3.49
0,3.43
0,3.05
0,2.84
0,2.62
0,2.47
0,2.2
0,1.99
0,1.71
0,1.41
0,1.47
0,1.75
0,1.99
18.65,2.12
148.38,3.09
283.25,5.37
402.58,7.37
488.5,8.87
523.2,9.88
515.42,10.39
459.67,10.52
323.38,10.23
132.62,9.33
11.68,5.69
0,4.46
0,4.22
0,3.44
0,3.05
0,3.07
0,3.24
0,3.32
0,3.51
0,3.64
0,3.66
0,3.66
0,3.53
0,3.32
17.33,3.21
152,4.46
285.08,7.25
425.58,9.14
539.25,10.3
551.28,10.85
541.75,11.07
457.1,11.07
320.27,10.72
128.15,9.59
10.88,6.8
0,5.54
0,4.93
0,4.29
0,3.66
0,3.17
0,2.92
0,2.82
0,3
0,3.16
0,3.1
0,3.1
0,3.21
0,3.25
15.2,3.21
138.73,4.35
275.05,6.78
411.62,8.3
519.95,9.52
534.7,10.26
519.95,10.66
423.58,10.79
286.35,10.51
113.68,9.54
12.62,6.73
0,5.63
0,4.89
0,3.78
0,3.08
0,2.98
0,3.51
0,4.06
0,4.29
0,4.6
0,4.78
0,4.85
0,4.59
0,4.21
10.57,3.82
32.53,4.32
173.88,5.07
218.95,5.26
268.25,5.54
320.1,6.23
270.58,6.51
250.38,6.4
210.4,6.14
115.38,5.44
9.55,3.95
0,2.93
0,2.34
0,1.76
0,1.56
0,1.45
0,1.31
0,1.39
0,1.44
0,1.46
0,1.46
0,1.49
0,1.45
0,1.39
10.9,1.35
73.4,2.21
165.52,4.07
222.15,5.45
309.1,6.42
401.83,7.32
389.5,7.72
363.1,7.59
248.5,7.06
122.53,6.22
10.35,3.6
0,1.8
0,1.66
0,1.45
0,1.3
0,1.07
0,1.02
0,0.81
0,0.53
0,0.27
0,0.53
0,0.67
0,0.79
0,0.51
11.65,0.13
127.57,0.99
287.17,2.39
435.35,3.47
522.38,4.43
558.88,5.33
523.78,5.96
436.85,6.25
308.4,6.15
137.2,5.57
11.48,3.14
0,1.72
0,1.48
0,1.22
0,0.82
0,0.36
0,-0.08
0,-0.36
0,-0.54
0,-0.55
0,-0.52
0,-0.52
0,-0.64
0,-1.09
11.82,-1.59
147.38,-0.1
301.35,3.47
446.6,5.26
532.47,6.64
564.53,7.49
535.35,7.83
446.95,7.73
311.38,7.19
135.32,6.18
10.27,3.56
0,2.65
0,2.08
0,1.65
0,1.52
0,1.25
0,0.94
0,0.5
0,0.13
0,0.11
0,0.42
0,0.79
0,0.83
0,0.27
9.9,-0.21
110.55,0.86
234.32,3.01
338.73,4.63
409.77,5.26
414.92,5.3
391.05,5.05
338.52,4.83
228.73,4.63
97.03,3.95
8.18,2.34
0,1.33
0,0.42
0,-0.43
0,-1.06
0,-1.71
0,-2.54
0,-3.74
0,-4.84
0,-5.84
0,-6.52
0,-7.04
0,-7.75
0,-8.21
5.25,-8.7
25.62,-9.07
109.3,-8.94
154.45,-8.34
204.2,-7.7
209.48,-7.19
187.4,-6.49
148,-5.79
119.65,-5.87
69.97,-6.89
8.05,-9.02
0,-10.78
0,-11.36
0,-11.73
0,-12.04
0,-12.24
0,-12.46
0,-12.94
0,-13.52
0,-13.84
0,-13.82
0,-13.72
0,-13.82
0,-14.04
10.02,-14.3
132.38,-13.5
290,-11.36
409.9,-9.15
397.35,-7.89
579.92,-7.04
467.12,-6.57
408.3,-6.5
319.73,-6.83
148.43,-7.88
9.1,-10.3
0,-11.75
0,-12.1
0,-12.52
0,-12.47
0,-12.33
0,-12.51
0,-12.54
0,-12.17
0,-11.86
0,-11.54
0,-11.29
0,-11.17
0,-11.04
8.43,-10.96
108.45,-9.92
253,-7.82
351.98,-6.13
482.9,-4.98
453.2,-4.13
455.08,-3.61
449.33,-3.29
315.38,-3.28
135.43,-4.14
9.95,-6.71
0,-8.33
0,-8.77
0,-8.79
0,-8.8
0,-8.69
0,-8.55
0,-8.49
0,-8.6
0,-8.75
0,-8.71
0,-8.6
0,-8.48
0,-8.5
7.12,-8.62
96.68,-8.01
221.82,-6.24
335.3,-4.3
392.15,-3.35
371.62,-2.99
364.33,-2.94
317.15,-3.13
183.73,-3.55
79.2,-4.64
4.95,-6.26
0,-7.54
0,-8.29
0,-8.63
0,-8.76
0,-8.62
0,-8.22
0,-7.83
0,-7.63
0,-7.66
0,-7.79
0,-7.92
0,-7.92
0,-7.75
4.97,-7.59
74.7,-6.97
175.23,-5.28
279.15,-3.38
321.45,-2.4
346.48,-1.87
316.77,-1.64
237.68,-1.72
169.27,-2.12
71.85,-3.25
4.15,-5.6
0,-6.8
0,-6.99
0,-6.65
0,-6.12
0,-5.83
0,-6.03
0,-6.44
0,-6.9
0,-7.44
0,-7.91
0,-8.25
0,-8.26
0,-8.04
5.45,-8.06
82.62,-7.64
211.07,-5.43
317.75,-3
419.65,-1.39
437.08,-0.24
443.23,0.47
342.7,0.66
230.77,0.26
85.07,-1.4
4.82,-4.69
0,-6.21
0,-6.42
0,-5.87
0,-5.16
0,-4.84
0,-5
0,-5.25
0,-5.31
0,-5.25
0,-5.31
0,-5.58
0,-5.76
0,-5.77
4.85,-5.77
85.45,-5.13
234.8,-3.03
335.08,-0.84
412.88,0.09
502.05,0.61
427.23,1.08
358.73,1.4
245.12,1.31
93.45,-0.04
4.7,-2.31
0,-2.96
0,-3.2
0,-3.31
0,-3.17
0,-3.38
0,-3.66
0,-3.85
0,-4.13
0,-4.25
0,-4.18
0,-4.48
0,-4.94
0,-5.32
3.65,-5.7
83.05,-5.53
230.32,-3.83
340.7,-1.65
446.67,-0.09
452.42,0.56
430.08,0.93
346,1.06
232.45,0.78
88.55,-0.75
4.1,-3.93
0,-4.9
0,-4.9
0,-4.2
0,-3.83
0,-4.46
0,-5.18
0,-5.64
0,-5.95
0,-6.03
0,-5.91
0,-5.81
0,-5.9
0,-6.14
3.2,-6.46
82.47,-6.13
228.98,-3.72
326.08,-1.36
420.7,0.32
470.52,1.16
419.25,1.25
352.62,1.02
225,0.47
62.65,-1.13
3.67,-3.67
0,-4.81
0,-5.42
0,-5.06
0,-4.68
0,-4.42
0,-4.35
0,-4.69
0,-5.05
0,-5.08
0,-4.64
0,-4.26
0,-4.25
0,-4.44
0,-4.69
87.05,-4.45
227.68,-2.55
325.58,-0.34
418.25,1.4
446.75,2.3
423.6,2.48
357.12,2.36
185.7,1.88
64.28,0.27
0,-1.7
0,-2.58
0,-2.33
0,-1.76
0,-1.46
0,-1.17
0,-1.01
0,-1.12
0,-1.34
0,-1.48
0,-1.46
0,-1.5
0,-1.54
0,-1.67
0,-1.95
78.05,-1.84
219.75,-0.43
317.62,1.4
419.98,2.58
456.05,3.17
405.4,3.36
351.52,3.1
184.88,2.3
63.75,0.22
0,-2.37
0,-2.89
0,-2.81
0,-2.63
0,-2.93
0,-3.4
0,-3.66
0,-3.67
0,-3.69
0,-4.02
0,-4.11
0,-4.14
0,-4.21
0,-4.68
0,-5.34
81.03,-5.44
225.8,-3.15
322.48,-0.78
427.1,0.53
482.55,0.86
444.35,0.92
349.08,0.75
229.27,0.22
59.45,-1.19
0,-3.44
0,-4.11
0,-4.04
0,-4.07
0,-4.12
0,-4.3
0,-4.58
0,-4.66
0,-4.64
0,-4.62
0,-4.63
0,-4.71
0,-4.81
0,-4.93
0,-5.06
75.72,-4.46
207.43,-1.9
310.88,0.3
434.42,2.02
453.25,3.42
400.12,4.25
315.23,4.6
188.85,3.83
68.75,2
0,0.67
0,-0.05
0,-0.24
0,-0.11
0,0.06
0,-0.04
0,-0.44
0,-1
0,-1.63
0,-2.34
0,-3.02
0,-3.26
0,-3.82
0,-4.07
0,-3.79
54.2,-2.82
128.75,-2.07
200.77,-1.06
232.38,-0.23
287.67,0.22
333.25,0.47
232.82,0.69
150.77,0.2
56.95,-1.65
0,-2.61
0,-2.95
0,-3.12
0,-3.66
0,-3.97
0,-4.65
0,-5.13
0,-5.72
0,-6.3
0,-6.63
0,-6.97
0,-7.32
0,-7.12
0,-6.45
0,-5.87
77.45,-5.19
204.62,-3.27
373.08,-1.43
444.75,-0.01
455.12,0.76
430.5,0.88
352.55,0.47
197.55,-0.37
66.2,-1.43
0,-2.65
0,-2.89
0,-3.15
0,-3.54
0,-4.08
0,-4.91
0,-5.72
0,-6.5
0,-7.14
0,-7.7
0,-8.32
0,-9.14
0,-10.19
0,-11.21
0,-11.49
62.05,-10.81
197,-8.45
321.7,-6.49
371.25,-5.55
457.12,-5.1
400.98,-4.88
343.35,-4.95
253.27,-5.38
85.55,-6.98
0,-9.53
0,-10.88
0,-11.65
0,-11.97
0,-11.84
0,-11.57
0,-11.36
0,-11.2
0,-11.06
0,-11.02
0,-11.07
0,-11.28
0,-11.33
0,-11.13
0,-10.85
68.43,-10.12
220.23,-7.84
333.35,-5.3
436.73,-4.04
454.77,-3.36
469.6,-2.96
335.9,-2.93
188.43,-3.39
57.7,-5.09
0,-7.48
0,-8.49
0,-8.93
0,-9.16
0,-9.32
0,-9.48
0,-9.66
0,-9.93
0,-10.28
0,-10.56
0,-10.74
0,-10.79
0,-10.93
0,-11.04
0,-11.12
61.42,-10.88
202.95,-8.73
282.23,-6.34
399.55,-5.29
443.33,-4.75
413.83,-4.4
347.77,-4.27
189.23,-4.5
63.17,-5.55
0,-7.38
0,-8.32
0,-9.05
0,-9.66
0,-10.09
0,-10.4
0,-10.49
0,-10.41
0,-10.37
0,-10.54
0,-10.63
0,-10.42
0,-9.55
0,-8.42
0,-8.29
54.72,-8.43
188.18,-6.93
289.8,-4.47
373.6,-2.98
405.88,-2.22
376.77,-1.76
314.8,-1.42
211.45,-1.26
49.67,-2.36
0,-4.28
0,-4.99
0,-5.08
0,-5.14
0,-5.62
0,-6.09
0,-6.31
0,-6.26
0,-5.98
0,-5.59
0,-5.2
0,-5.14
0,-5.35
0,-5.35
0,-5.37
51.75,-5.27
209.23,-3.92
315.98,-1.63
409.8,-0.2
406.25,0.41
412.62,0.9
329.42,1.28
172.35,0.92
49.9,-1.1
0,-2.84
0,-3.01
0,-2.79
0,-2.48
0,-2.36
0,-2.56
0,-2.91
0,-3.12
0,-3.16
0,-2.97
0,-2.72
0,-3.06
0,-3.81
0,-4.3
0,-4.63
51.5,-4.74
198.5,-3.55
302.52,-1.33
394.15,0.14
450.3,0.96
391.55,1.02
337.83,0.96
168.98,0.61
48.55,-1.08
0,-3
0,-3.45
0,-3.66
0,-4.02
0,-4.49
0,-4.88
0,-5.22
0,-5.53
0,-5.74
0,-5.88
0,-5.98
0,-6.19
0,-6.41
0,-6.61
0,-6.89
52.22,-6.93
209.55,-5.11
342.4,-2.04
408.23,-0.67
441.65,0.16
418.7,0.57
333.23,0.58
169.93,0.02
45.7,-1.71
0,-3.84
0,-4.58
0,-4.85
0,-4.88
0,-4.71
0,-4.26
0,-3.8
0,-3.88
0,-4.11
0,-4.16
0,-4.63
0,-5.33
0,-5.94
0,-6.4
0,-6.26
38.3,-5.88
164.02,-4.71
236.38,-3.17
285.08,-1.46
335.35,-0.32
276.83,0.14
219.55,-0.7
90.03,-2.3
41.17,-3.85
0,-5.02
0,-5.61
0,-5.85
0,-5.99
0,-6.14
0,-6.33
0,-6.66
0,-7.05
0,-7.48
0,-7.76
0,-7.87
0,-7.84
0,-7.81
0,-7.96
0,-8.39
45.03,-8.77
187.57,-8.4
293.05,-7.73
433.9,-7.26
452.62,-6.77
447.62,-6.27
347.92,-5.66
182.48,-5.45
51.35,-6.44
0,-8.87
0,-10.02
0,-10.07
0,-10.44
0,-11.32
0,-11.75
0,-11.8
0,-11.5
0,-11.1
0,-10.89
0,-10.8
0,-10.7
0,-10.48
0,-10.22
0,-9.89
48.42,-9.33
209.3,-7.63
345.67,-5.34
416.05,-4
461.88,-3.28
442.45,-2.75
362.95,-2.46
180.23,-2.73
50.05,-4.01
0,-5.77
0,-6.35
0,-6.51
0,-6.69
0,-7.05
0,-7.56
0,-8.16
0,-8.75
0,-9.14
0,-9.34
0,-9.54
0,-9.84
0,-10.11
0,-10.38
0,-10.61
46.33,-10.63
194.57,-9.2
336.02,-7.09
413.23,-6.11
432.92,-5.44
428.17,-4.51
338.12,-3.72
170.05,-4.02
45.85,-5.62
0,-7.6
0,-8.32
0,-8.82
0,-9.18
0,-9.36
0,-9.29
0,-9.13
0,-9.32
0,-9.73
0,-10.09
0,-10.14
0,-9.96
0,-9.75
0,-9.79
0,-10.09
30.67,-10.13
125.7,-8.65
197.8,-6.29
262.48,-4.57
304.65,-3.82
297.52,-3.48
296.42,-3.32
200.4,-3.43
46.75,-4.46
0,-6.39
0,-7.13
0,-6.78
0,-6.56
0,-6.52
0,-6.31
0,-6.13
0,-6.21
0,-6.24
0,-6.23
0,-6.14
0,-6.17
0,-6.38
0,-6.56
0,-6.81
33.47,-6.97
174.95,-5.54
281,-3.17
353.65,-1.7
424.45,-1.63
347.88,-1.43
309.27,-1.18
199.93,-1.66
58.25,-3.71
0,-5.65
0,-6.24
0,-6.74
0,-7.12
0,-7.48
0,-7.9
0,-8.25
0,-8.34
0,-8.19
0,-7.87
0,-7.68
0,-7.85
0,-8.1
0,-8.33
0,-8.57
29.65,-8.53
170.88,-7.05
273.85,-4.77
354.3,-3.14
344.65,-2.17
386.8,-1.27
292.7,-1.06
197.8,-1.47
50.72,-3.39
0,-5.29
0,-5.83
0,-5.31
0,-4.96
0,-5.04
0,-5.17
0,-5.21
0,-5.2
0,-5.21
0,-5.07
0,-4.83
0,-5.03
0,-5.55
0,-5.75
0,-5.84
29.3,-5.92
153.9,-4.81
256.2,-2.55
314.17,-0.93
325.8,0.42
321.92,1.21
282.9,1.53
180.15,1.38
55.55,-0.34
0,-1.94
0,-2.43
0,-2.54
0,-2.37
0,-2.41
0,-2.46
0,-2.3
0,-2.42
0,-2.61
0,-2.69
0,-2.82
0,-3.3
0,-3.73
0,-3.72
0,-3.77
29.38,-3.51
134.68,-2.09
238.12,0.1
328.75,2.38
348.3,3.66
338.12,4.34
263.83,4.52
175.27,3.94
52.72,1.85
0,-0.59
0,-1.12
0,-1
0,-1.04
0,-1.89
0,-2.36
0,-2.5
0,-2.5
0,-2.18
0,-1.82
0,-1.56
0,-1.39
0,-1.36
0,-1.56
0,-1.88
27.15,-2.15
151.12,-1.34
254.7,0.73
327.3,2.07
419.25,2.6
383.23,2.71
291.67,2.5
207.15,1.59
50.9,-0.77
0,-2.42
0,-2.88
0,-2.85
0,-3.17
0,-3.9
0,-4.57
0,-5.02
0,-5.27
0,-5.46
0,-5.67
0,-5.87
0,-6.09
0,-6.36
0,-6.63
0,-6.91
20.7,-7.03
125.18,-5.87
215.5,-4.46
295.15,-3.52
305.95,-3.03
277.17,-2.83
193.32,-2.82
124.25,-3.03
39.53,-3.89
0,-4.98
0,-5.47
0,-5.81
0,-6.12
0,-6.37
0,-6.61
0,-6.85
0,-7.11
0,-7.31
0,-7.51
0,-7.57
0,-7.55
0,-7.86
0,-8.06
0,-8.1
20.67,-7.87
144.62,-6.26
231.18,-3.7
290.2,-1.67
346.98,-0.39
350.62,0.11
277.65,0.22
189.85,-0.06
39.88,-1.9
0,-3.77
0,-4.08
0,-4.19
0,-4.18
0,-4.08
0,-4.39
0,-4.53
0,-4.54
0,-4.58
0,-4.64
0,-4.76
0,-4.96
0,-5.14
0,-5.19
0,-5.09
23.88,-4.87
126.18,-4.08
215.6,-2.16
278.55,-0.54
300.88,0.58
309,0.76
269.17,0.39
163.5,-0.61
52.05,-2.11
0,-3.34
0,-3.8
0,-3.98
0,-4.15
0,-3.89
0,-4.02
0,-4.69
0,-5.3
0,-5.8
0,-6.36
0,-7.06
0,-7.4
0,-7.46
0,-7.51
0,-7.77
20.33,-8.04
117.85,-7.66
191.85,-6.65
270.42,-5.55
233.62,-4.7
239.57,-4.54
213.4,-4.58
148.23,-4.94
51.55,-6.29
0,-8.43
0,-9.57
0,-10.36
0,-11.03
0,-11.29
0,-11.44
0,-11.79
0,-12.24
0,-12.6
0,-12.96
0,-13.02
0,-12.67
0,-12.36
0,-12.17
0,-12.09
23.62,-11.83
151,-10.15
260.25,-7.77
340.85,-6.07
418.17,-4.94
368,-4.4
306.42,-4.27
206.65,-4.6
45.97,-6.13
0,-7.99
0,-8.75
0,-9.3
0,-9.44
0,-9.62
0,-9.61
0,-9.51
0,-9.67
0,-10.02
0,-10.54
0,-11.06
0,-11.21
0,-11.08
0,-10.82
0,-10.64
21.62,-10.56
154.07,-9.54
272.3,-7.67
369.02,-6.45
399.77,-5.24
402.15,-4.73
287.12,-4.67
204.27,-5.09
50.38,-6.79
0,-8.51
0,-9.04
0,-9.62
0,-10.09
0,-10.57
0,-11.06
0,-11.56
0,-12.02
0,-12.33
0,-12.39
0,-12.15
0,-11.67
0,-11.25
0,-11.34
0,-11.74
19.83,-12.1
140.3,-11.24
257.45,-9.02
316.3,-7.4
383.55,-5.82
329.83,-4.93
262.95,-4.5
194.8,-4.59
61.67,-6.3
0,-8.49
0,-9.07
0,-9.21
0,-9.2
0,-9.35
0,-9.41
0,-9.59
0,-9.97
0,-10.59
0,-10.76
0,-10.67
0,-10.45
0,-10.4
0,-10.56
0,-10.88
18.27,-10.98
132.35,-9.69
229.18,-7.64
325.38,-6.26
355.23,-5.57
343.88,-5.04
276.9,-4.58
187.62,-4.68
52.88,-6.2
0,-8.58
0,-8.99
0,-9.31
0,-9.52
0,-9.5
0,-9.38
0,-10.22
0,-11.46
0,-12.51
0,-13.14
0,-13.65
0,-13.91
0,-14.16
0,-14.23
0,-13.66
18.7,-12.67
114.07,-11.17
220.05,-9.95
296.62,-9.01
345.83,-8.12
351.73,-7.56
274.3,-7.37
182.95,-7.64
51.03,-8.59
0,-10.32
0,-11.37
0,-12.24
0,-12.81
0,-12.91
0,-12.81
0,-12.69
0,-12.61
0,-12.58
0,-12.77
0,-12.97
0,-13.11
0,-13.38
0,-13.83
0,-14.39
25.88,-14.77
148.48,-12.58
256.38,-9.79
359.55,-8.24
